Date,Open,High,Low,Close,Adj Close,Volume
2022-02-14,77.35299682617188,77.98529815673828,76.03600311279297,77.45439910888672,77.45439910888672,0
2022-02-15,76.48799896240234,76.77999877929688,75.0989990234375,76.4854965209961,76.4854965209961,0
2022-02-16,75.47350311279297,75.51260375976562,74.83399963378906,75.4729995727539,75.4729995727539,0
2022-02-17,75.03450012207031,76.63400268554688,75.03289794921875,75.03450012207031,75.03450012207031,0
2022-02-18,76.12860107421875,77.28800201416016,75.63059997558594,76.12860107421875,76.12860107421875,0
2022-02-21,78.02899932861328,79.625,76.19999694824219,77.36579895019531,77.36579895019531,0
2022-02-22,80.38899993896484,80.90599822998047,78.63510131835938,80.38300323486328,80.38300323486328,0
2022-02-23,78.83149719238281,80.947998046875,78.5779037475586,78.80950164794922,78.80950164794922,0
2022-02-24,81.41439819335938,89.93609619140625,81.40570068359375,81.41439819335938,81.41439819335938,0
2022-02-25,84.91500091552734,85.75430297851562,81.50900268554688,84.91500091552734,84.91500091552734,0
2022-02-28,83.86579895019531,112.59369659423828,83.49500274658203,83.26100158691406,83.26100158691406,0
2022-03-01,104.97350311279297,116.29850006103516,89.39199829101562,104.97350311279297,104.97350311279297,0
2022-03-02,108.47949981689453,117.25599670410156,103.00599670410156,108.47949981689453,108.47949981689453,0
2022-03-03,102.71499633789062,118.64849853515625,97.96499633789062,102.71499633789062,102.71499633789062,0
2022-03-04,109.71499633789062,115.38990020751953,103.76899719238281,109.46499633789062,109.46499633789062,0
2022-03-07,139.25399780273438,154.71499633789062,134.46499633789062,108.84510040283203,108.84510040283203,0
2022-03-08,127.46489715576172,141.46499633789062,122.0,138.96510314941406,138.96510314941406,0
2022-03-09,129.96499633789062,138.96499633789062,115.81999969482422,129.96499633789062,129.96499633789062,0
2022-03-10,135.96499633789062,139.96499633789062,116.13200378417969,138.71499633789062,138.71499633789062,0
2022-03-11,135.46499633789062,135.46499633789062,113.38999938964844,133.46499633789062,133.46499633789062,0
2022-03-14,132.96499633789062,132.97000122070312,110.16510009765625,132.0886993408203,132.0886993408203,0
2022-03-15,119.96499633789062,120.21499633789062,103.96499633789062,119.96499633789062,119.96499633789062,0
2022-03-16,109.38200378417969,116.99829864501953,106.2125015258789,108.27749633789062,108.27749633789062,0
2022-03-17,96.46499633789062,105.63500213623047,96.46499633789062,100.96510314941406,100.96510314941406,0
2022-03-18,103.08999633789062,106.33999633789062,101.46499633789062,103.08999633789062,103.08999633789062,0
2022-03-21,101.06500244140625,107.71499633789062,101.06500244140625,132.0886993408203,132.0886993408203,0
2022-03-22,106.61499786376953,109.71499633789062,103.08499908447266,106.61499786376953,106.61499786376953,0
2022-03-23,105.96499633789062,106.96499633789062,97.16500091552734,105.96499633789062,105.96499633789062,0
2022-03-24,96.71499633789062,101.96499633789062,95.83999633789062,96.71499633789062,96.71499633789062,0
2022-03-25,102.21499633789062,102.21499633789062,97.58940124511719,102.21499633789062,102.21499633789062,0
2022-03-28,100.83999633789062,101.96499633789062,95.66500091552734,100.83999633789062,100.83999633789062,0
2022-03-29,96.46499633789062,96.46499633789062,83.83999633789062,97.96510314941406,97.96510314941406,0
2022-03-30,89.46510314941406,89.96499633789062,83.21499633789062,87.46499633789062,87.46499633789062,0
2022-03-31,83.46499633789062,84.21499633789062,80.88999938964844,83.46499633789062,83.46499633789062,0
2022-04-01,81.71499633789062,88.96499633789062,80.96499633789062,81.71499633789062,81.71499633789062,0
2022-04-04,86.46499633789062,86.46499633789062,83.2594985961914,84.21499633789062,84.21499633789062,0
2022-04-05,83.71499633789062,86.1084976196289,83.08999633789062,83.71499633789062,83.71499633789062,0
2022-04-06,83.96499633789062,85.01349639892578,81.46499633789062,83.96499633789062,83.96499633789062,0
2022-04-07,82.08999633789062,82.48149871826172,77.21489715576172,82.08999633789062,82.08999633789062,0
2022-04-08,79.21499633789062,80.33999633789062,76.2249984741211,79.21499633789062,79.21499633789062,0
2022-04-11,85.08999633789062,85.08999633789062,80.41600036621094,85.08999633789062,85.08999633789062,0
2022-04-12,82.83999633789062,85.59649658203125,82.07230377197266,83.46499633789062,83.46499633789062,0
2022-04-13,85.33999633789062,85.33999633789062,81.2490005493164,85.33999633789062,85.33999633789062,0
2022-04-14,82.38999938964844,83.56639862060547,81.41500091552734,82.38999938964844,82.38999938964844,0
2022-04-15,82.58999633789062,83.46499633789062,80.76499938964844,82.58999633789062,82.58999633789062,0
2022-04-18,83.21499633789062,83.21510314941406,80.11499786376953,80.71499633789062,80.71499633789062,0
2022-04-19,81.08999633789062,81.58999633789062,78.99549865722656,81.08999633789062,81.08999633789062,0
2022-04-20,80.71499633789062,84.5270004272461,79.73999786376953,80.96499633789062,80.96499633789062,0
2022-04-21,82.73999786376953,82.73999786376953,79.33999633789062,82.73999786376953,82.73999786376953,0
2022-04-22,80.83999633789062,81.10800170898438,76.23149871826172,80.83999633789062,80.83999633789062,0
2022-04-25,77.33999633789062,78.25499725341797,73.4280014038086,77.33999633789062,77.33999633789062,0
2022-04-26,75.33999633789062,75.91600036621094,72.66449737548828,75.73999786376953,75.73999786376953,0
2022-04-27,75.96499633789062,76.44750213623047,73.72149658203125,74.21499633789062,74.21499633789062,0
2022-04-28,73.96499633789062,75.12449645996094,71.46499633789062,73.83999633789062,73.83999633789062,0
2022-04-29,72.71499633789062,73.4209976196289,70.23999786376953,72.71499633789062,72.71499633789062,0
2022-05-02,73.31500244140625,73.31500244140625,69.89700317382812,73.31500244140625,73.31500244140625,0
2022-05-03,70.56500244140625,71.31500244140625,66.0979995727539,70.56500244140625,70.56500244140625,0
2022-05-04,68.21499633789062,68.44049835205078,64.48999786376953,67.21489715576172,67.21489715576172,0
2022-05-05,63.0,66.06099700927734,63.0,66.96499633789062,66.96499633789062,0
2022-05-06,64.79000091552734,68.32499694824219,64.79000091552734,64.79000091552734,64.79000091552734,0
2022-05-09,68.96499633789062,70.60900115966797,68.21499633789062,68.96499633789062,68.96499633789062,0
2022-05-10,69.83999633789062,70.04119873046875,68.2145004272461,69.83999633789062,69.83999633789062,0
2022-05-11,69.83999633789062,69.83999633789062,66.0896987915039,69.83999633789062,69.83999633789062,0
2022-05-12,66.71499633789062,67.0979995727539,63.714500427246094,66.71499633789062,66.71499633789062,0
2022-05-13,65.33999633789062,66.08999633789062,62.797401428222656,65.08999633789062,65.08999633789062,0
2022-05-16,66.46499633789062,66.46499633789062,63.46500015258789,66.46499633789062,66.46499633789062,0
2022-05-17,64.58999633789062,66.03450012207031,64.08999633789062,64.58999633789062,64.58999633789062,0
2022-05-18,64.96499633789062,65.06500244140625,63.28990173339844,64.96499633789062,64.96499633789062,0
2022-05-19,64.21499633789062,64.71499633789062,61.6150016784668,64.21499633789062,64.21499633789062,0
2022-05-20,62.09000015258789,63.46500015258789,57.88990020751953,62.09000015258789,62.09000015258789,0
2022-05-23,62.46500015258789,62.46500015258789,57.1879997253418,62.46500015258789,62.46500015258789,0
2022-05-24,59.064998626708984,59.064998626708984,56.38199996948242,58.540000915527344,58.540000915527344,0
2022-05-25,57.96500015258789,60.34000015258789,55.87739944458008,57.089900970458984,57.089900970458984,0
2022-05-26,60.915000915527344,64.96499633789062,58.790000915527344,60.315101623535156,60.315101623535156,0
2022-05-27,64.63999938964844,67.79199981689453,63.95249938964844,64.21499633789062,64.21499633789062,0
2022-05-30,66.46499633789062,66.48999786376953,61.589900970458984,66.46499633789062,66.46499633789062,0
2022-05-31,63.96500015258789,63.96500015258789,60.59000015258789,64.58989715576172,64.58989715576172,0
2022-06-01,62.71500015258789,63.99209976196289,60.9900016784668,62.71500015258789,62.71500015258789,0
2022-06-02,63.46500015258789,66.74150085449219,60.989898681640625,63.46500015258789,63.46500015258789,0
2022-06-03,63.46500015258789,63.997501373291016,60.9900016784668,63.46500015258789,63.46500015258789,0
2022-06-06,63.46500015258789,63.46500015258789,59.96500015258789,63.21500015258789,63.21500015258789,0
2022-06-07,61.34000015258789,62.34000015258789,60.689998626708984,61.34000015258789,61.34000015258789,0
2022-06-08,61.71500015258789,61.71500015258789,59.76839828491211,62.464900970458984,62.464900970458984,0
2022-06-09,60.95500183105469,60.962501525878906,57.367000579833984,59.9650993347168,59.9650993347168,0
2022-06-10,57.96500015258789,59.38999938964844,56.59000015258789,57.96500015258789,57.96500015258789,0
2022-06-13,58.21500015258789,58.21500015258789,56.46500015258789,110.67410278320312,110.67410278320312,0
2022-06-14,57.71500015258789,59.165000915527344,56.214900970458984,57.71500015258789,57.71500015258789,0
2022-06-15,58.34000015258789,58.84000015258789,55.55699920654297,58.34000015258789,58.34000015258789,0
2022-06-16,57.21500015258789,58.69150161743164,56.589900970458984,57.21500015258789,57.21500015258789,0
2022-06-17,58.46500015258789,58.46500015258789,55.489498138427734,57.339900970458984,57.339900970458984,0
2022-06-20,56.71500015258789,56.96500015258789,54.890499114990234,56.71500015258789,56.71500015258789,0
2022-06-21,54.71500015258789,55.71500015258789,52.3400993347168,54.71500015258789,54.71500015258789,0
2022-06-22,53.84000015258789,54.26649856567383,52.76499938964844,53.84000015258789,53.84000015258789,0
2022-06-23,54.96500015258789,54.96500015258789,53.064998626708984,54.96500015258789,54.96500015258789,0
2022-06-24,54.46500015258789,54.500999450683594,53.114898681640625,54.46500015258789,54.46500015258789,0
2022-06-27,53.3650016784668,54.165000915527344,52.9900016784668,53.3650016784668,53.3650016784668,0
2022-06-28,53.09000015258789,54.41859817504883,52.74300003051758,53.09000015258789,53.09000015258789,0
2022-06-29,54.46500015258789,54.46500015258789,50.589900970458984,53.714900970458984,53.714900970458984,0
2022-06-30,51.96500015258789,54.96500015258789,51.96500015258789,52.4650993347168,52.4650993347168,0
2022-07-01,54.84000015258789,56.29750061035156,51.4900016784668,54.84000015258789,54.84000015258789,0
2022-07-04,53.96500015258789,56.1875,53.96500015258789,53.23749923706055,53.23749923706055,0
2022-07-05,54.5,65.4229965209961,54.5,54.5,54.5,0
2022-07-06,59.96500015258789,68.50399780273438,59.96500015258789,63.4650993347168,63.4650993347168,0
2022-07-07,63.51499938964844,63.790000915527344,62.790000915527344,63.51499938964844,63.51499938964844,0
2022-07-08,63.040000915527344,63.8650016784668,60.939998626708984,63.040000915527344,63.040000915527344,0
2022-07-11,62.96500015258789,62.9650993347168,60.88999938964844,64.86499786376953,64.86499786376953,0
2022-07-12,60.91999816894531,61.80739974975586,58.38990020751953,60.91999816894531,60.91999816894531,0
2022-07-13,58.38999938964844,59.09000015258789,58.2400016784668,58.38999938964844,58.38999938964844,0
2022-07-14,58.439998626708984,59.26499938964844,57.9900016784668,58.439998626708984,58.439998626708984,0
2022-07-15,58.2400016784668,58.96500015258789,57.040000915527344,58.2400016784668,58.2400016784668,0
2022-07-18,56.96500015258789,58.09000015258789,56.239898681640625,110.67410278320312,110.67410278320312,0
2022-07-19,57.71500015258789,57.71500015258789,54.989898681640625,57.71500015258789,57.71500015258789,0
2022-07-20,56.46500015258789,56.92359924316406,54.589500427246094,56.46500015258789,56.46500015258789,0
2022-07-21,55.96500015258789,58.790000915527344,54.84000015258789,54.9650993347168,54.9650993347168,0
2022-07-22,57.96500015258789,59.21500015258789,56.09000015258789,57.96500015258789,57.96500015258789,0
2022-07-25,58.09000015258789,58.71500015258789,57.09000015258789,58.09000015258789,58.09000015258789,0
2022-07-26,58.46500015258789,61.064998626708984,57.78990173339844,58.46500015258789,58.46500015258789,0
2022-07-27,60.09000015258789,60.95399856567383,59.339900970458984,60.09000015258789,60.09000015258789,0
2022-07-28,59.34000015258789,62.71500015258789,59.2400016784668,59.34000015258789,59.34000015258789,0
2022-07-29,62.46500015258789,63.84000015258789,60.540000915527344,62.46500015258789,62.46500015258789,0
2022-08-01,62.21500015258789,63.15250015258789,60.510501861572266,62.21500015258789,62.21500015258789,0
2022-08-02,60.16999816894531,60.790000915527344,59.45100021362305,60.16999816894531,60.16999816894531,0
2022-08-03,60.540000915527344,61.84590148925781,59.88999938964844,60.790000915527344,60.790000915527344,0
2022-08-04,61.57500076293945,61.57500076293945,59.9900016784668,62.68510055541992,62.68510055541992,0
2022-08-05,60.21500015258789,61.3400993347168,60.09000015258789,61.46500015258789,61.46500015258789,0
2022-08-08,60.4900016784668,61.608001708984375,59.88999938964844,60.4900016784668,60.4900016784668,0
2022-08-09,61.84000015258789,61.84000015258789,59.989898681640625,61.84000015258789,61.84000015258789,0
2022-08-10,60.439998626708984,61.71500015258789,60.189998626708984,60.439998626708984,60.439998626708984,0
2022-08-11,61.46500015258789,61.46500015258789,60.38999938964844,61.46500015258789,61.46500015258789,0
2022-08-12,60.59000015258789,61.689998626708984,60.4900016784668,60.59000015258789,60.59000015258789,0
2022-08-15,62.21500015258789,62.21500015258789,60.59000015258789,62.21500015258789,62.21500015258789,0
2022-08-16,61.46500015258789,61.66550064086914,60.56399917602539,60.5,60.5,0
2022-08-17,61.46500015258789,61.46500015258789,60.28990173339844,61.46500015258789,61.46500015258789,0
2022-08-18,60.46500015258789,60.86579895019531,59.38990020751953,60.46500015258789,60.46500015258789,0
2022-08-19,59.96500015258789,59.96500015258789,58.573001861572266,59.96500015258789,59.96500015258789,0
2022-08-22,59.46500015258789,60.278499603271484,58.939998626708984,59.46500015258789,59.46500015258789,0
2022-08-23,60.09000015258789,60.42100143432617,59.59000015258789,60.09000015258789,60.09000015258789,0
2022-08-24,60.21500015258789,60.314998626708984,59.78990173339844,60.21500015258789,60.21500015258789,0
2022-08-25,59.790000915527344,60.665000915527344,59.4900016784668,59.790000915527344,59.790000915527344,0
2022-08-26,60.34000015258789,60.909000396728516,59.63990020751953,60.34000015258789,60.34000015258789,0
2022-08-29,60.26499938964844,62.51900100708008,60.26499938964844,60.26499938964844,60.26499938964844,0
2022-08-30,61.71500015258789,61.71500015258789,60.51900100708008,61.71500015258789,61.71500015258789,0
2022-08-31,59.96500015258789,60.6151008605957,59.71500015258789,59.96500015258789,59.96500015258789,0
2022-09-01,60.09000015258789,60.8400993347168,60.040000915527344,60.09000015258789,60.09000015258789,0
2022-09-02,60.17499923706055,60.7411994934082,60.09000015258789,60.17499923706055,60.17499923706055,0
2022-09-05,60.17499923706055,61.46500015258789,60.17499923706055,60.17499923706055,60.17499923706055,0
2022-09-06,60.974998474121094,61.85150146484375,60.63999938964844,60.974998474121094,60.974998474121094,0
2022-09-07,61.2400016784668,61.46500015258789,60.650001525878906,61.2400016784668,61.2400016784668,0
2022-09-08,62.44990158081055,62.44990158081055,60.689998626708984,64.26490020751953,64.26490020751953,0
2022-09-09,61.46500015258789,61.46500015258789,60.16450119018555,61.46500015258789,61.46500015258789,0
2022-09-12,62.185001373291016,62.185001373291016,60.016998291015625,62.185001373291016,62.185001373291016,0
2022-09-13,59.06999969482422,60.69449996948242,59.88990020751953,59.625,59.625,0
2022-09-14,59.46500015258789,60.1879997253418,59.464900970458984,58.5,58.5,0
2022-09-15,59.689998626708984,60.064998626708984,59.53990173339844,59.689998626708984,59.689998626708984,0
2022-09-16,59.59000015258789,60.665000915527344,59.59000015258789,59.59000015258789,59.59000015258789,0
2022-09-19,63.369998931884766,63.369998931884766,60.03990173339844,59.5,59.5,0
2022-09-20,60.040000915527344,61.10350036621094,59.88999938964844,60.040000915527344,60.040000915527344,0
2022-09-21,60.79999923706055,62.439998626708984,60.38999938964844,60.400001525878906,60.400001525878906,0
2022-09-22,61.564998626708984,61.564998626708984,59.2400016784668,61.564998626708984,61.564998626708984,0
2022-09-23,61.46500015258789,61.46500015258789,56.38999938964844,61.46500015258789,61.46500015258789,0
2022-09-26,57.21500015258789,58.84000015258789,57.21500015258789,57.21500015258789,57.21500015258789,0
2022-09-27,58.46500015258789,59.402000427246094,57.989898681640625,58.46500015258789,58.46500015258789,0
2022-09-28,58.8650016784668,58.96500015258789,57.58789825439453,58.8650016784668,58.8650016784668,0
2022-09-29,57.8650016784668,58.66550064086914,57.189998626708984,58.41510009765625,58.41510009765625,0
2022-09-30,57.46500015258789,61.29100036621094,56.4900016784668,57.46500015258789,57.46500015258789,0
2022-10-03,60.21500015258789,60.21500015258789,57.189998626708984,60.21500015258789,60.21500015258789,0
2022-10-04,57.9901008605957,59.46200180053711,57.9900016784668,57.9900016784668,57.9900016784668,0
2022-10-05,58.9900016784668,60.9900016784668,58.09000015258789,58.9900016784668,58.9900016784668,0
2022-10-06,60.71500015258789,61.02149963378906,59.65230178833008,61.28990173339844,61.28990173339844,0
2022-10-07,60.4900016784668,62.56050109863281,60.4900016784668,60.4900016784668,60.4900016784668,0
2022-10-10,64.33499908447266,64.33499908447266,61.18989944458008,64.33499908447266,64.33499908447266,0
2022-10-11,63.39250183105469,65.3604965209961,63.089900970458984,61.96500015258789,61.96500015258789,0
2022-10-12,65.46499633789062,65.46499633789062,63.18989944458008,64.125,64.125,0
2022-10-13,63.689998626708984,64.62550354003906,62.9900016784668,63.689998626708984,63.689998626708984,0
2022-10-14,64.66500091552734,64.66500091552734,62.2400016784668,63.964900970458984,63.964900970458984,0
2022-10-17,62.6150016784668,62.6150016784668,61.439998626708984,62.6150016784668,62.6150016784668,0
2022-10-18,62.01499938964844,62.51499938964844,61.53990173339844,62.01499938964844,62.01499938964844,0
2022-10-19,61.46500015258789,62.46500015258789,61.36650085449219,62.26499938964844,62.26499938964844,0
2022-10-20,60.96500015258789,61.93000030517578,60.964900970458984,60.96500015258789,60.96500015258789,0
2022-10-21,61.6150016784668,61.63999938964844,61.03990173339844,61.6150016784668,61.6150016784668,0
2022-10-24,61.6150016784668,62.381500244140625,61.117801666259766,61.6150016784668,61.6150016784668,0
2022-10-25,61.21500015258789,62.20899963378906,61.21500015258789,61.21500015258789,61.21500015258789,0
2022-10-26,62.21500015258789,62.21500015258789,61.239898681640625,62.21500015258789,62.21500015258789,0
2022-10-27,61.2400016784668,61.7400016784668,61.20050048828125,61.2400016784668,61.2400016784668,0
2022-10-28,61.290000915527344,62.039798736572266,61.290000915527344,61.290000915527344,61.290000915527344,0
2022-10-31,61.4900016784668,62.07600021362305,61.290000915527344,61.4900016784668,61.4900016784668,0
2022-11-01,62.01499938964844,62.21500015258789,61.28990173339844,62.01499938964844,62.01499938964844,0
2022-11-02,63.34000015258789,63.34000015258789,61.34000015258789,61.714900970458984,61.714900970458984,0
2022-11-03,60.96500015258789,62.6515007019043,60.96500015258789,61.665000915527344,61.665000915527344,0
2022-11-04,62.314998626708984,62.46900177001953,61.78990173339844,62.314998626708984,62.314998626708984,0
2022-11-07,61.96500015258789,61.9900016784668,60.9640007019043,61.96500015258789,61.96500015258789,0
2022-11-08,63.165000915527344,63.165000915527344,60.87300109863281,63.165000915527344,63.165000915527344,0
2022-11-09,60.939998626708984,61.64400100708008,60.84000015258789,60.939998626708984,60.939998626708984,0
2022-11-10,60.96500015258789,61.689998626708984,60.472999572753906,61.6150016784668,61.6150016784668,0
2022-11-11,60.71500015258789,60.88999938964844,59.9900016784668,60.71500015258789,60.71500015258789,0
2022-11-14,59.53499984741211,61.34000015258789,59.53499984741211,60.51499938964844,60.51499938964844,0
2022-11-15,59.535099029541016,61.064998626708984,59.535099029541016,59.53499984741211,59.53499984741211,0
2022-11-16,60.46500015258789,61.6150016784668,59.997501373291016,61.3651008605957,61.3651008605957,0
2022-11-17,60.7400016784668,60.79349899291992,60.20650100708008,60.7400016784668,60.7400016784668,0
2022-11-18,60.3650016784668,60.880001068115234,60.06549835205078,60.3650016784668,60.3650016784668,0
2022-11-21,60.03499984741211,61.415000915527344,60.03499984741211,60.814998626708984,60.814998626708984,0
2022-11-22,60.625,61.24100112915039,60.54930114746094,60.625,60.625,0
2022-11-23,60.630001068115234,60.94499969482422,60.27050018310547,60.630001068115234,60.630001068115234,0
2022-11-24,60.76499938964844,60.76499938964844,59.915000915527344,60.76499938964844,60.76499938964844,0
2022-11-25,60.33000183105469,60.915000915527344,60.329898834228516,60.33000183105469,60.33000183105469,0
2022-11-28,60.03499984741211,61.439998626708984,60.03499984741211,60.46500015258789,60.46500015258789,0
2022-11-29,60.96500015258789,61.51499938964844,60.779998779296875,61.814998626708984,61.814998626708984,0
2022-11-30,60.810001373291016,61.21500015258789,60.44350051879883,60.810001373291016,60.810001373291016,0
2022-12-01,60.9900016784668,61.689998626708984,60.51499938964844,60.9900016784668,60.9900016784668,0
2022-12-02,61.18000030517578,62.71500015258789,61.18000030517578,61.18000030517578,61.18000030517578,0
2022-12-05,60.51499938964844,62.814998626708984,60.51490020751953,60.51499938964844,60.51499938964844,0
2022-12-06,60.51499938964844,63.41450119018555,60.51499938964844,60.51499938964844,60.51499938964844,0
2022-12-07,60.51499938964844,63.279998779296875,60.51499938964844,60.51499938964844,60.51499938964844,0
2022-12-08,61.96500015258789,62.980098724365234,61.96500015258789,63.464900970458984,63.464900970458984,0
2022-12-09,62.03499984741211,62.779998779296875,62.03499984741211,63.3650016784668,63.3650016784668,0
2022-12-12,62.47999954223633,63.2495002746582,62.380001068115234,62.47999954223633,62.47999954223633,0
2022-12-13,62.625,63.50849914550781,62.625,62.625,62.625,0
2022-12-14,63.18000030517578,64.96499633789062,62.97999954223633,63.18000030517578,63.18000030517578,0
2022-12-15,64.71499633789062,65.23249816894531,63.77989959716797,64.71499633789062,64.71499633789062,0
2022-12-16,64.61499786376953,65.36499786376953,64.447998046875,64.61499786376953,64.61499786376953,0
2022-12-19,64.83999633789062,69.04000091552734,64.2300033569336,64.83999633789062,64.83999633789062,0
2022-12-20,69.71499633789062,71.21499633789062,67.17990112304688,69.71499633789062,69.71499633789062,0
2022-12-21,69.5,72.56500244140625,68.83000183105469,69.25,69.25,0
2022-12-22,71.33999633789062,72.68450164794922,68.51499938964844,73.21499633789062,73.21499633789062,0
2022-12-23,68.21499633789062,70.26499938964844,67.4800033569336,68.21499633789062,68.21499633789062,0
2022-12-26,70.21499633789062,70.21499633789062,67.9800033569336,70.21499633789062,70.21499633789062,0
2022-12-27,68.33000183105469,70.83550262451172,68.27999877929688,68.33000183105469,68.33000183105469,0
2022-12-28,69.96499633789062,73.09010314941406,69.96499633789062,69.96499633789062,69.96499633789062,0
2022-12-29,72.71499633789062,73.96499633789062,71.35299682617188,72.71499633789062,72.71499633789062,0
2022-12-30,74.96499633789062,74.96499633789062,70.18000030517578,73.96499633789062,73.96499633789062,0
